source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD013523-Sample-180	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 180	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case3_kidney_typeIIM_1D.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-181	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 181	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case4_kidney_typeII_SCX_5.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-182	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 182	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case4_kidney_typeII_1D.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-183	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 183	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case3_pRCC_typeI_SCX_2.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-184	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 184	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case5_pRCC_typeI_SCX_2.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-185	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 185	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case1_kidney_typeI_SCX_2.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-186	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 186	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case3_pRCC_typeIIM_1D.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-187	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 187	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case1_kidney_typeI_SCX_4.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-188	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 188	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case5_kidney_typeI_1D.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-189	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 189	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case3_pRCC_typeI_SCX_X.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-190	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 190	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case3_pRCC_typeIIM_SCX_5.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-191	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 191	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case3_pRCC_typeIIM_SCX_2.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-192	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 192	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case6_pRCC_typeI_SCX_X.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-193	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 193	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case4_kidney_typeI_SCX_X.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-194	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 194	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case1_pRCC_typeI_SCX_5.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-195	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 195	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case3_kidney_typeII_SCX_5.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-196	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 196	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case4_pRCC_typeII_1D.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-197	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 197	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case3_kidney_typeI_1D.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-198	Homo sapiens	kidney	papillary renal cell carcinoma, healthy	19	not available	not available	run 198	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue type (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	dithiothreitol	chloroacetamide	orbitrap	case3_pRCC_typeI_1D.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
